GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040	GSM6311041	GSM6311042	GSM6311043	GSM6311044	GSM6311045
101926905	0	0	0	0	0	0	0	0	0
29930	0	0	0	0	0	0	0	0	0
56133	74	52	33	45	3	4	3	53	58
56132	0	3	2	0	0	0	0	1	2
56131	1	2	0	1	1	0	0	1	0
26167	0	0	0	1	0	0	0	0	1
56130	0	1	0	0	0	0	2	0	0
54661	0	1	0	0	0	1	1	0	0
56129	0	0	1	1	0	0	4	0	1
56128	0	0	0	1	2	3	2	1	2
57717	1	1	2	1	4	0	2	0	1
56127	2	1	1	3	6	1	5	3	4
56126	1	6	1	1	4	1	4	1	2
56125	0	0	1	1	2	2	0	1	0
56124	0	1	5	1	6	5	2	2	3
56123	2	0	4	1	4	5	5	3	2
56122	8	8	4	9	8	25	28	10	11
54660	1	0	0	0	0	1	0	0	0
84054	1	0	0	1	0	0	0	2	0
56121	1	0	1	0	1	4	1	0	0
105378199	0	1	1	0	2	1	1	1	0
83884	2	0	1	1	2	0	0	0	1
6879	1779	1687	1104	1053	3503	3794	3784	2940	3050
56114	9	8	6	5	28	33	26	9	7
56113	2	3	5	3	25	21	21	3	2
56112	5	4	4	3	20	19	19	2	4
56104	21	11	12	9	28	25	27	11	15
56111	6	6	7	5	21	18	19	3	4
56103	11	9	10	8	28	28	31	10	8
56110	4	3	7	3	20	23	23	4	5
56102	6	4	5	3	27	23	24	2	2
56109	2	7	7	5	23	25	32	2	2
56108	2	3	5	3	22	21	20	2	2
8641	2	3	5	3	23	18	21	2	2
9708	2	3	4	3	19	17	19	2	3
56101	2	3	4	3	47	55	49	2	2
56107	7	7	9	5	32	30	30	6	2
56100	3	3	6	3	19	19	19	2	3
56106	6	6	11	16	32	40	34	13	11
56099	28	22	32	26	36	25	29	10	24
56105	7	13	10	3	24	22	29	7	11
56120	1	0	0	0	0	0	1	0	0
26025	29	37	30	19	19	17	24	25	29
5098	2	4	6	3	332	332	357	2	2
56098	2	3	4	3	19	17	19	2	2
56097	3	4	4	3	19	17	19	2	2
1729	7524	7375	6295	5489	5886	5686	6512	8392	8979
100505658	1	0	0	0	0	0	0	0	0
8841	1269	1265	1251	1159	3072	3041	3041	1241	1305
285613	180	190	294	262	242	231	223	117	118
89848	91	85	124	92	602	648	656	58	56
64411	1101	1000	1264	1122	803	763	844	738	760
107986454	0	1	5	5	0	0	1	0	0
5097	602	605	1220	1076	879	814	875	537	611
729080	0	0	0	0	0	1	0	0	0
9812	850	879	839	858	1426	1473	1599	761	729
51294	10	10	16	8	10	11	18	3	5
9604	595	590	603	541	921	930	999	1147	1150
10007	1032	1009	907	774	3391	3504	3458	1310	1419
105378204	0	0	0	0	3	3	5	0	0
80762	1082	983	997	953	2787	3144	3185	2045	2175
107986455	0	0	1	1	0	1	3	0	2
81848	103	95	124	98	45	58	62	93	95
100642175	0	0	0	0	0	0	1	0	0
101926941	1	1	6	7	1	1	2	1	3
2246	89	93	139	124	93	77	82	98	102
101926975	0	0	0	0	0	0	0	0	0
23092	214	191	223	221	234	249	297	241	224
100874239	0	0	0	0	0	0	0	0	0
107986457	0	0	0	0	0	0	0	0	0
100874372	0	0	3	3	0	0	0	0	0
2908	1448	1305	1095	1081	3096	3528	3712	2950	3158
105378208	0	0	0	0	5	1	1	0	1
105378209	0	0	3	0	3	8	4	2	2
105378210	0	0	0	0	0	1	0	0	0
100846991	0	0	0	0	0	0	0	0	0
57824	0	0	0	0	0	0	0	0	0
81555	655	560	600	560	1191	1289	1245	1264	1305
57528	2	0	7	9	5	3	6	2	4
105378211	3	0	0	0	2	0	0	0	0
153768	180	170	188	187	569	631	587	229	281
643226	0	0	0	1	0	1	2	0	0
107986458	23	23	15	12	17	16	16	14	15
153769	474	483	757	615	441	463	444	384	451
107986459	1	2	3	2	0	0	2	1	1
153770	3	4	1	6	6	12	10	6	4
51520	2738	2505	2781	2589	6162	6852	7077	4613	5164
54439	840	748	570	648	2190	2266	2376	1785	1834
5459	0	0	1	5	1	1	3	2	2
105378213	0	0	0	0	0	0	0	0	0
10915	1253	1111	1143	1245	3862	4306	4577	1755	1764
134391	0	0	0	0	0	0	2	0	0
105378215	0	0	0	0	3	2	1	0	0
5521	19	14	23	22	705	701	711	17	10
107986461	0	0	0	0	0	0	1	0	0
105378214	0	0	0	0	0	0	0	0	0
100874361	0	0	0	0	0	0	0	0	0
105378217	0	0	0	0	0	0	0	0	0
202374	0	0	0	1	1	1	2	0	0
1809	0	0	0	0	4	2	6	0	1
153469	0	0	0	0	0	0	0	0	0
9832	0	0	0	0	0	0	0	0	0
101927012	0	0	0	0	0	0	0	0	0
105378218	0	0	0	0	0	0	0	0	0
6690	0	0	0	0	2	3	5	1	0
389336	0	3	1	0	5	12	10	1	0
117156	0	0	0	0	4	3	4	0	0
11005	6	2	7	2	130	131	120	10	3
408187	0	0	0	0	0	0	0	0	0
404203	1	0	0	0	0	1	0	1	0
105378220	0	0	0	0	0	0	0	0	0
102546294	0	3	4	2	2	6	2	2	0
153218	0	0	1	0	0	2	2	0	0
84651	0	0	0	0	2	0	0	0	0
643394	0	0	2	0	0	0	1	0	0
81545	462	428	629	604	984	938	900	637	670
3360	0	0	0	0	0	0	0	0	0
107986462	0	0	0	0	0	0	0	0	0
105378221	0	0	0	0	0	0	0	0	0
154	165	149	248	226	260	272	329	462	427
79628	241	191	156	146	145	146	166	352	388
693169	0	0	0	0	0	0	0	0	1
255187	8	1	7	8	4	5	5	7	16
22885	153	152	420	340	187	180	152	324	350
134265	554	518	692	571	690	605	604	696	768
134266	457	416	420	457	898	1086	1202	737	734
106144529	21	28	23	25	77	82	82	70	57
78991	195	195	243	207	651	612	663	196	218
27190	0	0	0	0	6	0	1	0	0
101927046	0	0	0	0	1	0	1	0	0
728264	0	0	0	0	0	0	0	0	0
406935	0	0	0	0	0	0	0	0	0
406937	0	0	0	0	0	0	0	0	0
1452	3160	2787	2138	1976	7789	8560	8397	5149	5331
389337	88	92	218	205	358	364	419	73	60
105378224	0	0	0	0	0	0	0	0	0
133522	273	359	407	386	351	313	372	315	291
494327	1	0	0	0	0	2	1	0	0
5145	3	3	7	4	2	5	3	1	1
644762	0	0	2	2	0	1	3	0	1
1836	366	369	405	389	517	568	561	494	585
81789	54	45	50	43	130	113	124	61	72
22993	1560	1516	1769	1506	1366	1298	1504	1246	1318
1436	9	16	59	40	27	25	36	29	33
5159	1	1	5	4	24	27	39	3	3
1044	0	0	0	0	0	0	0	0	0
6534	0	0	3	1	2	1	1	0	1
815	0	0	1	0	23	11	26	2	0
340075	0	0	0	0	577	466	489	0	0
105378225	0	0	0	0	0	0	0	0	0
105378226	0	0	0	0	0	0	0	0	0
6949	6207	6302	4827	4475	4590	4227	4509	7207	7637
972	141	145	103	111	214	242	238	147	153
6208	11803	11650	12374	11031	18985	19124	20547	16055	17759
102546298	99	86	82	64	59	53	40	84	112
3340	5355	5491	3908	3379	2689	2514	2793	4953	5214
11346	206	197	544	448	952	927	908	100	86
91977	0	0	0	1	0	0	0	0	0
55696	1178	1145	931	806	891	933	881	1464	1671
51164	1165	1083	954	896	1515	1675	1780	1742	1873
85027	173	223	395	325	40	54	54	140	144
345611	3	6	1	1	0	1	1	3	8
91975	209	180	117	124	18	29	29	191	252
134466	0	0	0	0	0	0	2	0	0
105378228	1	1	2	4	3	3	1	0	0
2878	6	3	3	3	8	13	16	0	4
10318	1412	1416	2653	2339	2900	2596	2925	1425	1545
309	0	0	0	1	321	285	279	0	0
107986463	0	1	0	1	0	0	0	0	0
26112	107	82	182	160	48	51	42	64	44
105378230	8	4	7	8	3	3	4	6	2
2760	441	518	629	533	2375	2178	2437	534	648
285641	0	0	0	0	1	2	0	0	0
153201	0	0	0	0	4	0	0	0	0
105378234	0	0	0	0	0	0	0	0	0
206358	631	621	381	367	415	406	473	570	566
2196	3132	3294	3876	3547	3238	3239	3993	2119	2274
102465246	3	0	1	1	2	2	1	0	0
105378231	4	5	3	4	26	12	17	3	1
6678	5	2	9	6	9176	9061	9372	8	4
101927096	0	1	1	0	448	414	510	0	1
475	983	910	954	888	583	628	620	1223	1284
105378235	25	14	13	14	7	15	10	16	15
100652758	119	127	85	75	397	343	383	376	437
10146	4845	4465	2674	2638	8015	9389	9846	7547	8235
2741	1	3	1	0	0	1	1	0	0
112267935	0	0	0	0	1	0	1	0	0
101927115	0	1	0	0	0	0	0	0	0
105378236	0	0	0	0	0	0	0	0	0
105378237	0	0	0	0	0	0	0	0	0
56923	0	0	0	0	0	0	0	1	0
101927134	1	0	0	0	0	0	0	0	0
2890	0	0	0	0	0	0	1	0	3
105378238	0	0	0	0	0	0	0	0	0
107986464	0	0	0	0	0	0	1	0	0
107983980	0	0	0	0	0	0	0	0	0
10827	257	240	213	197	368	396	338	532	554
4238	800	708	474	554	1399	1744	1654	1706	1804
55568	1116	1127	1791	1581	613	587	658	1420	1539
107986465	38	45	20	16	10	6	14	60	56
100302181	0	0	0	0	0	0	0	0	0
386627	23	27	26	19	12	9	7	15	8
79685	393	392	472	430	537	598	538	505	498
9421	0	0	0	0	0	0	0	0	0
100422950	0	0	0	0	0	0	0	0	0
23367	5627	5940	5138	4625	6069	5720	6555	6679	6970
100302284	0	0	0	0	0	0	0	0	0
112267936	10	11	14	15	36	29	33	15	14
10826	213	201	145	168	241	246	266	246	274
100616306	1	0	1	4	0	1	0	0	0
9337	597	547	658	611	2114	2389	2361	862	926
25929	1093	1011	862	680	1313	1272	1379	1611	1749
29093	536	498	408	414	816	775	845	741	853
285643	13	14	9	13	10	10	10	10	17
105378239	0	0	0	0	0	0	0	0	0
6444	0	0	0	0	0	0	0	0	0
105377673	0	0	0	0	0	0	0	0	0
153743	14	8	6	9	28	21	20	5	8
91937	0	0	0	0	1	0	0	0	0
26762	0	0	0	0	0	0	0	0	0
84868	0	1	1	1	0	1	0	4	2
9443	119	116	74	80	253	307	266	228	284
153745	0	0	0	0	0	0	1	0	0
3702	1	0	0	0	1	3	0	1	0
26999	1	0	2	1	31	34	35	1	0
408263	0	0	0	0	0	0	0	0	0
102724404	0	0	0	0	19	12	11	0	0
348938	0	1	0	0	500	528	546	0	0
8728	49	35	145	115	345	370	346	87	80
11063	3	1	1	2	1	0	0	3	1
105377675	7	2	3	2	0	0	0	4	7
100190949	0	0	0	0	0	0	0	0	0
105377676	0	0	0	0	0	0	0	0	0
54974	355	391	274	219	617	613	591	592	688
134353	221	239	285	270	272	318	364	263	278
9685	2113	1957	1774	1736	3778	3979	4259	3230	3371
107986466	0	0	0	0	0	2	1	0	0
105377677	0	0	0	0	2	1	2	0	2
105377678	0	0	0	0	3	1	3	0	0
105377680	0	0	0	0	0	3	0	0	0
101927697	0	2	0	0	0	1	0	0	0
1879	0	1	0	0	0	2	6	1	0
101927740	0	0	0	0	0	0	0	0	0
107986467	0	0	0	0	0	2	0	0	0
153830	1317	1309	955	885	5555	6025	5921	2479	2512
107986468	2	3	2	1	13	11	11	3	3
105377682	1	0	0	0	15	9	20	0	0
134510	388	337	176	197	1287	1465	1483	1062	1110
105377683	0	1	0	0	0	0	0	0	0
3593	1	1	0	0	1	0	2	1	0
107986469	1	0	0	1	1	0	0	1	0
285626	10	12	14	8	3	2	6	4	9
285627	0	0	0	0	0	0	0	0	0
105377685	1	0	0	0	0	1	0	0	0
105377684	3	0	4	5	1	6	3	1	2
105377687	0	0	0	0	0	0	0	0	0
105377688	0	0	0	0	0	0	0	0	0
101927766	0	0	0	0	0	0	0	0	0
105377689	0	0	0	0	0	0	0	0	0
147	4	3	13	6	18	13	10	2	4
101927790	0	2	2	1	0	0	0	0	0
7265	1081	1107	725	753	1440	1543	1525	1794	1959
114825	282	280	252	227	527	557	588	361	307
2172	1	3	0	0	20	18	25	0	0
105377690	0	0	0	0	0	1	0	0	0
79616	319	317	297	300	911	930	940	247	233
105377691	0	1	0	1	0	1	4	0	0
114898	0	0	0	0	6	6	6	0	0
63920	82	60	94	72	280	306	300	117	134
10569	543	551	491	525	1352	1735	1614	1345	1430
9232	1633	1555	1400	1222	2942	3070	3133	1898	1952
107075116	0	0	0	1	0	0	0	0	0
100422938	0	0	0	0	0	0	0	0	0
406938	0	0	0	0	0	0	0	0	0
23120	0	0	0	0	69	86	88	0	0
285629	0	0	0	0	62	65	77	0	0
105377693	0	0	0	0	0	0	0	0	0
2561	0	0	0	0	0	1	0	0	0
105377694	0	0	0	0	0	0	0	0	0
2559	0	0	0	0	1	0	1	1	0
105377696	0	0	0	0	0	0	0	0	0
2554	0	0	0	0	0	0	0	0	0
104326188	0	0	0	0	0	0	0	0	0
2566	0	0	0	0	0	0	0	0	0
105377697	0	0	0	0	0	0	0	0	0
105377698	0	0	0	0	1	0	0	0	0
105377699	0	0	0	0	3	0	1	0	0
105377700	58	55	41	48	173	143	142	106	117
900	1023	857	738	704	2061	2585	2505	1383	1412
134492	670	614	577	552	1510	1667	1685	1064	1146
3161	628	512	231	266	2095	2368	2316	1610	1761
101927813	82	61	32	41	295	311	307	217	226
27430	1274	1251	1182	1084	2700	2952	3131	1955	2013
102724458	0	0	0	0	0	2	0	0	0
105377703	0	0	0	0	0	0	0	0	0
101927835	0	0	0	0	0	0	0	0	0
102546299	0	0	0	0	0	0	0	0	0
105377702	0	0	0	0	0	0	0	0	0
105377701	0	0	0	0	0	0	0	0	0
107986370	0	0	0	0	0	0	0	0	0
105377705	0	0	0	0	1	0	0	0	0
105377706	0	0	0	0	0	0	0	0	0
102557615	0	0	0	0	0	0	0	0	0
57451	69	85	110	124	8	4	25	81	81
101927908	0	0	0	0	0	0	0	0	0
105377709	0	0	0	0	0	0	1	0	0
113219458	0	0	0	0	0	0	0	0	0
101927862	7	2	6	9	3	1	7	1	5
23286	4223	4162	4406	3880	1718	1597	1877	4239	4599
5917	3505	3288	2159	2246	3700	4257	4021	6253	7022
345630	1	0	0	3	0	0	0	2	0
79646	2593	2309	1775	1783	5759	6502	6590	4115	4147
406895	0	0	0	0	0	0	0	0	0
100302238	0	0	0	0	0	0	0	0	0
6586	1	0	0	0	3	0	3	1	0
101927969	0	0	0	0	0	1	0	0	0
407001	0	0	0	0	0	0	0	0	0
107986470	0	0	0	0	0	0	0	0	0
105377713	0	0	0	0	0	0	0	0	0
107986472	0	0	0	0	0	0	0	0	0
728095	0	0	0	0	0	0	0	0	0
105377712	0	0	0	0	0	0	2	0	0
693170	0	0	0	0	0	0	0	0	0
105377714	0	0	0	0	0	0	0	1	0
105377715	0	0	0	0	0	0	0	0	0
54908	699	607	240	260	1727	1802	1849	1344	1372
1794	0	0	0	0	3	2	3	0	2
100131897	0	0	1	2	6	4	7	2	2
100616498	0	0	0	0	0	0	0	0	0
2299	0	0	0	0	64	41	57	0	0
100507267	0	0	0	0	0	0	0	0	0
133874	0	0	0	0	2	2	4	0	0
3937	0	0	0	0	0	0	1	0	0
100128059	0	0	0	0	0	0	0	0	0
257358	1	1	0	1	0	1	0	4	2
30820	0	0	0	0	1	0	0	0	0
3779	0	0	0	0	0	0	0	0	0
101928033	0	0	0	0	0	0	0	0	0
105377716	0	0	0	0	0	2	0	0	0
107986473	0	0	0	0	5	0	0	0	0
107986474	0	0	0	0	0	2	2	0	0
107986475	0	0	0	0	0	0	0	0	0
2568	0	0	0	1	7	5	7	0	0
64901	0	0	0	0	0	0	0	0	0
30012	0	0	0	0	0	0	0	0	0
109616973	0	0	0	0	0	0	0	0	0
100500831	0	0	0	0	0	0	0	0	0
4869	29226	27290	15417	15115	44688	49004	49081	53874	57767
8817	6	3	3	3	3	6	1	3	4
105377721	0	0	0	0	0	0	0	0	0
105377720	0	0	2	0	1	3	11	0	1
105377722	0	0	0	0	0	0	0	0	0
107986392	0	0	0	0	0	0	0	0	0
105377724	0	0	0	0	2	0	0	0	0
105377723	0	0	0	0	0	0	0	0	0
644994	0	0	0	0	0	0	0	0	0
105377725	0	0	1	0	0	0	0	1	0
107986476	1	3	1	4	0	0	0	0	0
23291	1305	1310	1737	1528	1944	1957	2050	1854	2052
6793	1341	1224	1984	1651	1372	1345	1414	1205	1205
107986477	1	8	5	16	0	5	1	4	0
285588	1	0	0	0	0	0	0	0	0
92181	416	416	423	416	832	1000	968	641	692
100288254	0	0	0	0	0	0	0	0	0
285590	317	288	498	528	1321	1214	1329	268	344
105377727	0	0	0	0	0	0	0	0	0
107984004	0	0	0	0	0	1	0	0	0
105377728	0	0	0	0	0	0	0	0	0
105377729	0	0	0	0	0	0	0	0	0
107986478	0	0	0	0	0	0	0	0	0
54492	267	244	496	424	1006	946	1062	165	163
100847029	0	0	0	0	0	0	0	0	0
107986479	0	2	1	0	0	0	1	0	0
101928093	0	0	0	0	0	2	0	0	0
1843	89	104	168	128	183	194	204	350	374
105377730	1	1	0	0	3	5	5	0	0
57222	2421	2648	3290	2972	3112	3090	3283	3609	3956
113218510	1	0	0	3	0	0	0	2	2
51121	790	868	637	589	578	581	632	1315	1363
100268168	16	6	18	14	9	13	2	10	4
8992	1316	1311	1252	1035	1448	1532	1705	2418	2580
677841	3	0	0	0	1	0	0	0	0
153222	60	67	171	188	173	203	226	128	122
662	433	399	388	336	260	259	256	429	437
1482	2	2	14	5	264	230	255	2	5
105377731	0	1	0	2	3	1	2	0	0
113219469	0	0	0	0	0	0	0	0	0
8614	189	186	604	505	2083	2220	2268	349	342
102465862	0	0	0	0	0	0	0	0	0
105377732	0	1	0	2	11	7	11	1	1
105377733	0	0	0	0	1	1	0	0	0
285593	3	0	1	4	1	0	0	1	0
105377735	3	0	1	3	2	2	0	3	0
91272	799	736	1029	976	1284	1324	1304	799	910
107986480	0	0	0	0	0	0	0	0	0
105377736	0	0	0	0	0	1	0	0	0
101928136	0	0	0	0	7	4	3	0	0
107984118	0	0	0	0	31	38	51	0	0
107986482	0	0	0	0	0	0	2	0	0
101928154	0	0	0	0	0	2	0	0	0
80315	215	168	196	205	532	609	623	373	414
133491	0	0	0	0	0	0	0	0	1
51617	0	2	0	0	0	0	0	0	0
102724551	0	0	0	0	0	0	0	0	0
101928176	0	0	0	0	2	0	0	0	0
107986483	0	0	0	0	7	14	8	0	0
105377739	0	0	0	0	2	2	0	0	0
105377740	0	0	0	0	0	0	0	0	0
105377741	0	0	0	0	0	0	0	0	0
4488	156	157	176	137	185	175	183	204	257
100616202	0	0	0	0	0	1	0	0	0
105377742	0	0	0	0	0	0	0	0	0
441116	0	0	0	0	0	0	0	0	0
107986484	0	0	0	0	0	0	0	0	0
1812	0	0	0	0	1	0	2	0	0
94081	3099	2934	2014	1832	2691	2883	2854	3957	4075
3274	2	1	1	3	0	3	1	0	0
105377743	0	2	3	7	0	0	0	0	3
10814	1	2	2	0	0	0	0	1	0
105377744	0	0	0	0	0	0	0	1	0
107986485	8	5	9	4	1	1	0	3	5
84321	3210	3139	3458	3056	3811	3625	3798	3970	4116
107986486	821	810	881	780	1357	1218	1326	1500	1428
105377745	0	0	0	0	0	0	0	0	0
105377746	1	1	1	1	1	1	1	1	1
100996385	0	0	0	0	0	0	0	0	0
202134	1	1	0	0	0	0	1	0	0
100507387	0	0	1	0	0	3	0	0	0
107986487	0	0	0	0	0	0	0	0	0
643201	3	4	3	1	47	45	42	3	3
375484	2	4	2	6	439	434	514	0	5
57179	2451	2381	2920	2504	3013	2977	3052	2577	2665
285598	3	3	2	2	0	1	1	1	5
100302203	0	0	0	0	0	0	0	0	0
51491	2872	2958	2211	1946	1519	1479	1565	3797	3874
192286	993	1045	985	884	612	629	614	979	1038
1212	4441	4889	3616	3218	1259	1105	1275	4610	5020
23197	3129	3167	2363	2273	2843	2856	2966	3866	4027
22838	1224	1328	2511	2211	1364	1302	1352	970	1015
112267951	19	22	43	36	20	26	19	3	4
54825	50	42	40	34	29	19	28	41	37
114787	1356	1383	1029	881	574	535	543	990	1165
6620	0	0	0	0	0	0	1	0	0
100422962	0	0	0	0	0	0	0	0	0
253314	0	0	0	0	0	0	0	0	0
26262	2016	1904	1969	1740	1400	1307	1322	1980	2124
102577424	0	0	0	0	0	0	0	0	0
90249	389	432	1327	1133	52	39	54	325	361
3101	0	0	0	1	2	0	0	1	1
51720	1047	985	1064	956	912	1041	978	1307	1343
23567	544	555	428	391	450	376	430	535	599
2264	225	243	381	317	1545	1432	1510	152	160
64324	2959	2842	3222	2899	1889	1871	2065	4050	4124
53917	249	261	275	239	382	357	394	181	180
27166	5596	5769	4659	4079	3231	2812	3184	7446	7884
83463	2416	2537	2195	1876	1207	1012	1184	2420	2620
10960	3901	3968	4105	3708	3025	2864	3203	4907	4922
10636	335	298	400	428	212	197	166	189	191
6569	2	3	5	6	6	5	9	1	5
345456	0	1	0	0	0	0	0	1	2
2161	348	317	546	460	239	204	235	369	376
2870	2004	2097	2112	1914	1678	1584	1696	1674	1811
340037	70	69	30	44	18	17	11	31	28
80758	921	945	833	725	585	543	551	447	527
1627	2595	2499	4647	3826	2363	2317	2433	2217	2336
9260	2145	2153	1686	1621	1566	1563	1615	1949	2034
79930	143	163	82	60	8	11	10	65	62
51428	2334	2376	1841	1665	1934	1925	2141	2266	2338
54540	479	523	673	673	511	492	550	212	195
107986488	42	54	60	55	44	36	41	31	15
105377750	4	5	3	4	3	2	3	5	2
54732	3304	3421	3445	3097	3348	3029	3357	4535	4899
11285	470	480	445	370	446	394	415	487	570
202181	0	0	2	0	10	5	7	0	0
107986489	0	1	0	0	0	1	0	4	6
285596	0	2	0	0	0	1	2	3	2
105377752	0	0	0	0	0	0	0	0	0
107986490	1	1	1	2	0	1	1	0	1
107986491	0	0	0	0	0	0	0	0	0
105377753	0	0	0	0	0	0	0	0	0
728554	2236	2286	2471	2181	1829	1846	1941	2260	2408
100128340	8	4	12	10	1	6	3	7	4
5626	0	0	0	0	0	0	1	0	0
653316	0	0	1	0	1	2	2	1	0
107986492	0	0	0	0	0	0	0	0	1
105377754	0	0	0	0	0	0	0	0	0
23138	38	55	251	204	243	215	240	18	36
64777	1532	1541	1385	1194	1362	1225	1216	1926	2020
55651	3914	4070	3670	3225	2488	2113	2415	4940	5393
64396	1	0	0	0	0	0	0	0	0
3182	10277	10089	5470	4945	6571	6258	6763	11801	12049
85007	1385	1401	1080	974	1506	1470	1663	1549	1624
112267937	0	0	0	0	0	3	3	0	0
91522	0	0	2	0	33	31	24	0	0
105377757	0	0	0	0	0	0	0	0	0
105377756	0	0	0	0	0	0	0	0	0
57396	243	244	180	219	216	252	285	218	192
102724657	0	0	0	0	0	0	2	1	0
6940	207	159	191	230	604	754	791	330	392
729522	0	0	0	0	22	11	13	0	0
117608	133	127	135	114	255	264	305	147	143
107986493	0	1	0	0	0	3	0	0	0
80108	0	0	1	3	3	2	4	1	2
285676	0	0	0	0	0	1	0	0	0
2916	0	0	0	0	0	0	0	0	1
345462	0	0	0	0	7	6	9	0	0
30832	1	3	1	2	10	8	5	6	6
9509	0	0	2	0	0	1	4	0	0
105377759	0	0	0	0	0	0	0	0	0
107986494	0	0	0	0	0	0	0	0	0
105377761	0	0	0	0	0	0	0	0	0
105377762	1	4	4	0	2	1	1	0	1
80230	792	842	769	734	1043	954	962	904	973
101928445	64	70	76	68	112	87	95	81	61
3187	5228	5047	2793	2665	11828	12411	12760	7136	7395
285679	0	1	1	1	2	0	2	2	0
105377763	7	15	7	20	11	8	12	6	6
646019	0	1	7	3	1	3	1	1	1
821	14983	14053	12232	11659	23153	24649	25853	28078	30148
9794	1633	1698	1732	1504	1055	876	963	1421	1392
4056	33	40	31	26	78	52	71	13	16
11282	1632	1626	3057	2734	2828	2884	2938	1079	1159
100302156	1	2	3	3	4	5	4	1	1
8878	7019	6952	10160	9111	18588	17723	18166	7851	8165
51149	233	239	431	362	530	553	593	221	249
100996419	11	15	40	30	37	26	29	8	12
23061	4485	4623	4896	4079	5168	4637	5197	4485	4567
55819	491	416	567	503	546	513	522	739	693
442908	0	0	0	0	0	0	0	0	0
255426	25	23	56	40	6	2	0	27	27
5601	1485	1426	1764	1587	1475	1453	1507	1713	1788
9945	325	331	527	496	452	468	443	383	372
102725231	3	4	14	11	13	8	10	1	4
57472	1769	1736	1609	1541	2550	2895	3070	3023	3038
92304	0	0	0	0	0	0	0	0	0
2324	0	0	0	0	1	6	1	2	4
105377765	0	0	0	0	0	0	0	0	0
134083	0	0	0	0	0	0	0	0	0
4245	3968	4039	3499	2938	2503	2371	2615	4921	5059
105377766	0	1	0	0	1	5	1	1	2
100859930	489	501	645	604	301	301	306	447	463
729678	231	238	415	379	304	308	323	245	242
643836	520	486	642	651	809	1019	1029	764	723
79908	0	0	0	0	3	1	2	0	0
10917	0	0	0	0	0	0	0	0	0
153579	0	0	0	0	87	90	88	0	0
102465882	0	0	0	0	0	0	0	0	0
7240	0	0	0	0	0	0	0	0	0
100189362	0	0	0	0	1	1	0	0	0
100189273	0	0	0	0	0	1	0	0	0
791232	0	0	0	0	0	0	0	0	0
26693	0	0	0	0	0	0	0	0	0
285659	0	0	0	0	0	0	0	0	0
100188990	0	0	0	0	0	0	0	0	0
7241	0	0	0	0	0	0	0	0	0
100189541	0	0	0	0	0	0	0	0	0
100189004	0	0	0	0	0	0	0	0	0
100189328	0	0	1	1	0	0	0	0	0
100188992	0	0	1	0	0	0	0	0	0
7219	0	0	0	0	0	0	0	0	0
102577426	1	1	5	2	1	1	1	2	0
7236	0	0	0	0	0	0	0	0	0
105377769	17	9	31	23	18	15	17	23	16
81786	528	568	845	787	263	247	282	621	625
107986496	37	28	55	47	22	27	35	47	50
100189280	0	1	1	1	0	1	0	0	0
100189399	0	0	1	0	0	0	0	0	0
7239	1	1	0	0	0	0	0	0	1
790966	0	0	0	0	0	0	0	0	0
100049614	0	0	0	0	0	0	0	0	0
100616342	0	0	0	0	0	0	0	0	0
90933	1690	1624	1834	1593	1584	1604	1662	1876	1993
10399	30576	31523	33452	29635	35009	33194	36298	36813	39044
619571	201	213	79	73	149	169	145	162	180
619570	5	18	9	10	13	8	17	18	18
101928649	106	132	255	220	184	184	206	58	62
84851	471	409	801	734	360	425	529	243	248
100507602	181	151	162	169	151	146	130	154	150
105377771	17	21	24	18	17	10	21	7	6
107986495	9	11	8	11	14	9	12	2	1
100132062	60	67	90	82	65	64	87	15	14
26683	0	0	0	0	1	0	0	0	0
107986552	0	0	0	0	0	0	0	0	0
441123	1	0	3	1	2	1	2	0	1
105374869	0	1	0	0	0	0	0	0	1
285766	0	0	0	0	0	0	0	0	0
105374870	0	0	0	0	0	0	0	0	0
102723922	1	0	0	1	2	3	2	0	2
107986553	1	0	1	0	0	0	0	0	1
56940	126	146	287	273	323	314	327	143	129
3662	0	1	0	2	0	0	1	1	3
105374875	0	0	0	0	0	0	0	0	0
55770	548	495	646	628	1807	1938	1855	711	775
135458	8	12	2	0	3	5	7	5	5
105374873	0	0	0	0	0	0	0	0	0
101927691	0	0	2	0	0	0	0	0	0
101927353	0	0	0	0	0	0	0	0	0
285768	0	0	0	0	4	3	2	1	0
105374879	0	0	0	0	26	15	32	0	0
107986554	4	5	17	8	151	144	138	4	5
94234	17	13	50	42	580	539	585	14	18
106144586	0	0	0	0	11	9	10	2	0
112267978	0	0	0	0	0	0	0	0	0
105374880	0	0	0	0	27	32	27	0	0
2295	0	0	0	0	342	359	408	0	0
102466720	0	0	0	0	31	31	38	0	0
102723944	8	4	9	5	6	10	12	2	1
105374883	0	0	0	0	0	0	0	0	0
105374882	2	1	1	1	1	1	0	1	0
107986555	0	0	1	2	2	2	1	0	0
101927703	18	8	15	10	14	14	16	18	30
2296	383	359	363	311	720	700	732	352	345
2762	543	535	607	561	633	573	655	502	582
107986514	2	0	2	0	2	1	0	0	2
107986513	7	5	2	4	2	0	1	0	1
107986512	1	0	0	1	0	0	0	0	0
100508120	3	5	22	15	28	27	24	9	10
154386	3	1	0	0	3	0	3	0	1
