GeneID	GSM6311037	GSM6311038	GSM6311039	GSM6311040
56910	2772	2831	1761	1637
285033	328	304	209	219
109623481	1	0	0	1
55654	1536	1580	1398	1219
9391	3300	3304	3548	3169
23020	10514	10851	10381	9414
150771	0	1	0	3
23397	1341	1305	946	792
93082	1	0	9	11
105373496	0	0	0	0
10865	167	181	209	204
55683	877	883	821	757
90342	4	1	0	0
81562	198	194	127	103
26504	562	560	814	768
100422928	0	0	0	1
100506036	2	4	3	3
26505	507	613	575	499
200539	24	25	33	39
51239	170	171	148	128
54910	402	425	551	494
51252	5	0	0	0
101927053	0	0	0	0
151313	26	15	23	37
375248	146	142	96	132
100506076	3	0	0	1
107985920	0	0	0	0
100506123	2	0	0	1
57730	115	100	68	80
105373499	0	0	0	0
1329	1340	1274	1731	1490
10120	862	849	999	917
728537	22	22	36	20
7535	2	2	0	1
23505	902	877	716	722
107985921	40	28	33	26
105373501	0	0	0	0
200403	0	0	0	1
1261	0	0	0	0
3631	965	942	1438	1299
493753	343	300	369	356
25972	306	287	270	253
11320	79	72	139	141
107985922	0	0	0	0
101927070	0	0	0	0
343990	285	278	441	406
80705	54	59	55	51
150590	66	52	94	91
51601	74	57	51	54
129531	159	143	148	105
51263	1607	1513	1104	1057
254773	3	0	1	1
129530	5	2	8	8
10190	579	532	345	312
107985923	8	14	15	5
9669	1123	925	567	662
51455	512	512	475	460
3899	0	0	0	0
105373504	0	0	0	0
112268421	0	0	0	0
150577	0	0	0	0
164832	0	0	0	0
9486	0	0	0	0
129521	0	0	0	0
105373506	0	0	0	0
79031	435	494	245	236
105373507	0	0	0	0
107985814	0	0	0	0
107985924	0	0	0	0
105375310	0	0	1	2
105373508	0	0	0	0
4862	4	2	6	13
101927142	0	0	0	0
6160	5650	5489	5291	4804
11138	800	777	1087	1001
105373510	4	7	4	4
100506286	18	15	11	15
55571	1019	998	897	801
105373511	87	97	92	87
284996	405	373	542	505
692205	2	2	5	6
105373512	2	0	0	0
100847007	0	0	0	0
200407	27	12	43	44
731220	0	0	0	0
107985925	0	0	0	0
105373514	0	0	0	0
9448	2471	2449	2938	2839
100506328	2	0	1	0
7850	0	4	15	17
107985926	0	0	0	0
3554	2	8	2	5
8808	0	0	0	0
9173	0	1	6	3
8809	14	11	29	27
8807	2	0	0	0
100616157	0	0	0	0
389015	2	7	1	1
6549	1	0	3	1
84804	156	136	167	162
130827	66	45	80	54
105373518	0	0	0	0
105373519	0	0	0	0
105373520	0	0	0	0
107985927	0	0	0	0
107985928	0	0	0	0
105373521	0	0	0	0
105373523	0	0	0	0
105373522	0	0	0	0
100287010	0	0	0	0
101927331	0	0	0	0
150568	0	0	0	0
101927360	0	0	0	0
105373524	0	0	0	0
105373525	0	0	0	0
105373526	0	0	0	0
101927383	0	0	0	0
284998	0	0	0	0
100506421	0	2	0	0
5455	0	0	0	0
102682016	0	0	0	0
102724691	0	0	2	0
64965	534	428	362	332
101927492	117	110	92	89
105373527	1	1	0	0
105373984	0	0	0	0
105373528	0	0	0	0
11250	0	1	0	0
9392	1279	1219	1060	930
100506473	70	78	30	24
79074	366	289	378	339
2274	1197	1081	1434	1304
105373529	0	0	0	0
105375311	0	0	0	0
285000	0	0	0	0
107985929	0	0	0	0
8440	200	195	239	192
105373530	0	0	0	0
105373531	0	2	0	0
84417	0	0	0	0
80146	483	474	662	570
107985930	0	1	1	5
402096	6	7	2	3
285189	0	0	0	0
653489	10	9	5	14
105373534	0	0	0	0
107985931	0	1	0	0
927	0	0	0	0
102724744	0	0	0	0
84620	0	0	0	0
105373535	0	0	0	0
105373536	0	0	0	0
105373538	0	0	0	0
105373537	0	0	0	0
105373539	0	0	0	0
104326057	0	0	0	0
729121	0	0	0	0
285190	10	11	3	6
60482	0	0	0	0
107178918	0	0	0	0
102724774	0	0	0	0
442038	0	0	0	0
6819	0	2	0	1
151234	0	0	0	0
27233	0	0	0	0
9648	196	155	116	133
644903	3	5	11	5
3987	1327	1115	1004	993
106182118	0	0	1	0
5903	1026	883	380	438
165055	227	172	77	83
10913	0	0	2	0
100287216	0	0	0	0
344558	0	0	0	0
100422863	0	0	0	0
100423027	0	0	0	0
107985773	0	0	0	0
151011	850	702	744	796
65124	1730	1592	1202	1123
105373545	1	2	2	0
107985774	0	0	0	0
100506563	0	0	0	0
84220	54	51	58	37
102724848	1	0	0	2
100271835	36	28	32	25
96626	39	29	34	27
105373547	0	0	0	0
440895	0	0	0	0
440894	398	409	524	467
112268438	0	0	1	1
105373985	0	0	5	4
107985775	0	0	1	1
105373548	1	0	0	0
105373549	3	1	4	3
105373986	2	3	8	6
100422994	0	0	0	0
7851	362	361	508	413
100616123	1	0	0	0
4867	39	25	37	39
205251	0	0	0	0
100507334	0	0	0	0
100847033	1	0	0	0
105373551	3	5	12	13
107985776	0	0	2	0
105375809	0	0	2	2
151009	189	205	212	204
100288695	59	47	54	49
100288570	0	0	0	0
105373552	22	19	13	13
102724875	0	0	0	0
729540	56	52	56	38
105373553	0	0	0	0
699	1504	1446	1107	1081
106635550	0	0	0	0
105373554	2	0	2	1
55289	3	14	9	8
400997	0	0	0	0
10018	294	308	416	410
541471	986	948	1100	1060
101927283	19	18	13	24
100616341	0	0	0	0
105373557	8	10	6	5
105373559	2	1	1	3
107985933	2	1	4	1
64682	2140	2149	1413	1365
100616165	0	0	0	0
10461	22	31	33	35
84910	463	384	470	414
105373560	0	0	0	0
129804	25	28	22	26
84524	133	113	74	100
376940	17	19	66	79
727851	66	55	49	39
150465	459	486	508	460
105373562	2	2	4	4
84172	1947	1905	1844	1626
101927330	27	29	20	13
84269	336	307	370	351
107985934	0	1	6	3
400999	3	6	3	1
6574	3733	3491	1933	1952
102724955	0	0	0	0
284958	66	48	33	45
150468	523	451	249	267
3552	120	106	593	633
3553	65	78	617	543
105373563	0	0	2	0
27178	1	4	7	1
56300	0	0	2	2
27179	1	0	0	0
27177	0	0	0	0
26525	25	14	23	22
84639	2	0	0	0
3557	4	3	18	20
23550	297	297	402	319
7849	0	2	3	0
654433	9	3	7	8
105373567	0	0	2	1
101927400	3	3	8	6
107985936	0	0	0	0
150472	206	209	157	148
112268422	4	4	3	2
200350	2	2	1	0
101927424	0	0	0	0
103344932	0	0	0	0
729468	0	0	0	0
654412	0	0	0	0
100302128	0	0	0	1
375260	204	210	285	240
84771	5	2	15	7
118433	85	98	93	84
11159	67	75	76	60
112268423	3	2	1	1
80255	831	688	653	673
100616208	0	1	2	3
105373570	0	0	0	1
101060091	2	0	0	0
10096	2704	2512	1957	1908
440900	1	0	0	1
100499194	0	0	0	0
57628	0	0	0	0
101927591	0	0	0	0
105373575	0	0	0	0
105373574	0	0	0	0
107985937	0	0	0	0
389023	0	0	0	0
107985938	0	0	0	0
105373572	0	0	0	0
105373576	0	0	0	0
8886	2368	2129	1321	1280
107985939	13	11	59	69
54520	1176	1033	937	943
101929908	3	1	4	1
102723413	0	0	0	0
107985940	0	0	0	0
51141	116	111	192	179
100506797	0	0	0	0
105373578	0	0	0	0
107985815	0	0	0	0
105373579	1	0	2	0
101927709	0	0	0	0
2019	0	0	0	0
8685	0	2	3	8
165257	0	0	0	0
107985941	0	0	0	0
55240	1324	1350	1177	1025
100874111	207	181	162	148
105373581	189	197	156	134
130355	32	34	22	22
1622	1049	1065	714	823
140738	6	9	12	9
6344	0	0	0	0
107105282	1	0	0	2
200373	0	0	0	0
80775	336	314	275	238
101927764	10	5	8	10
5775	230	221	219	238
107985817	0	0	0	0
57669	256	193	213	226
105373582	109	110	111	88
79134	1140	1086	758	676
105373583	4	3	3	5
5899	1249	1184	1298	1157
105373584	0	0	0	0
105373989	0	0	0	0
3625	0	0	0	1
84931	0	0	0	0
105373585	0	0	0	0
2736	0	0	0	0
105373587	0	0	0	0
105373588	0	0	0	0
29842	776	799	796	752
23332	804	800	694	669
107985942	13	19	11	7
100151683	0	0	0	2
254128	263	252	158	141
84365	766	744	412	383
7247	1397	1262	781	708
105373590	0	0	0	0
101927801	1	0	0	2
105373592	0	0	0	0
105373591	0	0	0	0
105373593	0	0	0	0
107985943	0	0	0	0
105373594	0	0	0	0
105373595	0	0	0	0
105373596	0	0	0	0
107985818	0	0	0	0
107985819	0	0	0	0
107985820	0	0	0	0
129684	0	0	0	0
105373598	0	0	0	0
105373597	0	0	0	0
105373600	0	0	0	0
105373601	0	0	0	0
105373602	0	0	0	0
2995	0	0	0	0
105373603	0	0	0	0
101929926	0	0	0	0
105373604	0	0	0	0
274	389	367	516	477
105373605	1	3	0	1
339761	75	65	79	77
2071	1452	1470	1267	1248
10746	609	595	537	521
100506922	18	19	22	20
5624	0	0	0	1
100616187	0	0	0	1
105373608	0	1	4	3
55677	748	701	602	635
4648	0	1	0	0
105373609	0	0	0	0
101927834	0	0	0	0
55679	0	0	0	0
2840	0	0	0	0
55339	1397	1303	848	820
84826	119	109	87	83
5433	1566	1533	1214	1085
83607	786	740	622	537
107985944	6	5	4	3
79595	1119	1055	932	889
56886	2620	2475	2402	2242
9394	685	711	897	729
105373610	0	0	0	0
105373611	0	0	0	0
101927881	5	8	1	1
151121	0	0	0	0
105373612	0	0	0	0
105373613	2	2	2	0
105373614	0	0	0	0
107985945	0	0	0	0
105373615	0	0	0	0
105373616	0	0	0	0
389033	0	0	0	0
101927924	0	0	0	0
100131320	2	2	4	1
84084	3	4	5	1
440905	121	106	160	137
728378	45	28	60	50
105373617	1	0	0	0
285103	0	1	2	4
91409	0	1	1	4
55627	2925	2954	1900	1581
80097	1173	1203	1498	1361
112714	1	1	0	0
100189418	0	0	0	0
84317	459	411	369	344
92856	2896	3018	2191	1962
26469	186	166	363	316
105373618	0	0	0	0
100216479	0	0	1	1
646802	6	1	5	7
653269	11	21	22	22
653275	0	0	0	0
646743	0	0	0	0
107985778	0	0	0	0
150527	0	0	0	0
55997	0	0	0	0
653781	7	7	7	11
100132708	3	3	3	6
344561	0	0	0	0
205147	0	0	0	0
50649	2113	2037	1758	1594
130074	2913	2935	2153	1933
55041	3832	3652	3542	3087
445582	20	21	19	33
112268424	1	0	0	0
440910	1	1	1	5
150786	8	7	12	3
112268425	0	0	0	0
389043	0	0	0	0
401010	7	6	10	2
653784	855	869	1085	953
113457	19	15	8	9
100616378	5	7	2	5
150776	463	433	340	301
90557	0	0	1	1
440915	0	0	0	0
101927994	0	0	0	1
29798	112	136	148	132
408029	1	3	7	5
101928067	0	0	0	0
554226	0	0	0	0
100313824	0	0	0	0
105373622	0	0	0	0
646915	0	0	0	0
339742	5	2	9	7
2863	265	298	239	224
113218485	0	0	0	0
116372	206	223	186	179
105373623	15	10	13	8
344148	5	7	6	13
101928185	0	0	0	0
112268439	0	2	0	0
101928161	0	0	0	0
105373627	0	0	0	0
105373628	0	0	0	0
4249	672	694	952	885
100500878	0	0	0	0
81615	0	0	0	0
105373629	0	0	0	0
130013	3	3	1	2
100847069	0	0	0	0
100129961	9	7	4	7
905	514	455	318	339
80122	0	0	0	0
22930	771	790	725	736
109616967	0	2	1	0
84083	174	131	142	173
23518	897	833	970	889
406915	0	0	0	0
107985946	65	70	50	50
23190	1094	1056	940	975
3938	0	0	0	0
100507600	0	0	0	0
4175	2147	2050	1301	1272
1615	1547	1460	992	961
101928243	89	85	51	47
112268426	0	0	0	0
7852	0	0	0	0
107985947	0	0	0	0
105373633	0	0	0	0
80731	2	1	2	1
105373634	0	0	0	0
101928273	0	0	0	0
3176	0	0	0	0
107985948	0	0	2	1
105373636	0	0	0	0
105373635	0	0	0	0
105373637	19	12	15	12
339745	457	442	365	380
11249	0	0	0	0
647012	0	0	0	0
105373639	0	0	0	0
105373640	0	0	0	0
107985821	0	0	0	0
105373643	0	0	0	0
105373641	0	0	0	0
105373644	0	0	0	0
105373645	0	0	0	0
105373647	0	0	0	0
107985822	0	0	0	0
53353	0	0	0	0
102465692	0	0	0	0
105373649	0	0	0	0
107985779	0	0	0	0
105373648	0	0	0	0
105373651	0	0	0	0
107985823	0	0	0	0
105373652	0	0	0	0
8942	2	0	4	5
55843	0	0	0	0
107985949	0	0	0	0
101928361	0	0	0	0
105373654	0	0	0	0
101928386	0	0	0	0
79712	227	217	144	157
9839	0	0	0	0
100303491	0	0	0	0
101928455	0	0	0	0
105373656	0	0	0	0
401014	0	0	0	0
105373663	0	0	0	0
105373662	0	0	0	0
100505498	0	0	0	0
105373664	0	0	0	0
105373665	0	0	0	0
105373666	0	0	0	0
105373667	0	0	0	0
728773	0	0	0	0
105373669	1	0	0	0
105373668	0	0	0	0
107985824	0	0	0	0
92	71	57	37	48
5000	482	453	315	312
105373674	0	0	2	0
55777	70	69	101	117
105373673	1	0	0	0
26122	343	350	263	231
101928526	0	0	0	0
3800	2	0	0	1
112267889	0	0	0	0
101928553	0	0	0	0
130576	102	114	185	150
105373678	0	0	0	0
105373677	2	0	1	1
105373679	0	0	0	0
130574	0	0	0	0
113218495	0	0	0	0
27249	1499	1459	926	900
101929231	119	122	70	59
105373680	0	0	0	0
150596	0	0	0	0
105373682	0	0	0	0
105373684	0	0	0	0
105373683	0	0	0	0
105373685	0	0	0	0
390	723	708	507	606
101929260	0	0	0	0
101929282	0	0	0	0
105373686	0	0	0	0
107985825	0	0	0	0
107985826	0	0	0	0
375287	77	64	75	90
9111	317	267	218	180
107985827	0	0	0	0
101929319	0	0	0	0
7130	0	0	0	1
100616392	0	0	0	0
100616418	0	0	0	0
55183	1303	1002	488	614
4703	10	10	5	8
101929356	6	16	17	11
26225	692	578	404	345
785	0	0	0	0
10254	368	338	281	262
105373689	1	3	1	1
105373688	0	0	0	0
114793	791	782	900	946
105373690	6	3	7	6
55660	1566	1340	860	1012
151188	408	379	426	427
105373691	0	0	0	0
107985950	0	0	0	0
107985951	0	0	0	0
56475	1	0	0	0
114805	0	0	0	0
100144595	0	0	0	0
105373692	0	0	0	0
105373694	0	0	0	0
105373693	0	0	0	0
3760	0	0	0	0
105373696	0	0	0	0
107985952	0	0	0	0
105373698	0	0	0	0
105373699	0	0	0	0
105373700	0	0	0	0
107985953	0	0	0	0
107985828	0	0	0	0
105373703	1	0	1	0
101929378	11	3	8	15
4929	12	18	81	52
440918	30	33	42	38
100189021	0	0	0	0
100189208	0	0	0	0
2820	1227	1187	896	917
105373707	1	0	0	2
105373708	4	2	1	1
107985955	0	0	0	0
105373710	0	0	0	0
105373709	0	0	0	0
11227	0	0	0	0
57471	0	0	0	0
728066	70	59	25	41
105373711	0	0	0	0
9595	0	0	0	0
105373712	0	0	0	0
130399	0	2	4	3
105373713	0	1	0	0
90	270	254	296	312
105373714	0	1	0	2
151531	0	0	0	0
554201	0	0	0	0
130940	1	6	1	1
8502	1615	1628	1325	1327
105373715	2	3	1	3
107985780	24	25	22	29
100129029	70	83	55	61
92196	0	0	0	1
85461	1013	894	1070	1068
102465535	0	0	0	0
105373716	10	12	43	31
151525	120	115	124	125
29994	199	175	127	171
643072	45	52	35	49
64844	992	823	619	622
100526664	4	5	2	2
9936	4	5	2	2
4065	0	0	0	0
22925	0	0	0	0
105373717	0	0	0	0
3694	8	8	24	23
100505984	0	0	0	0
5937	752	651	662	676
100616364	9	7	11	7
105373718	0	0	0	0
105373719	0	0	0	0
10010	282	259	280	273
101929512	6	3	3	2
100996579	128	130	77	61
10213	1806	1742	1290	1427
10716	1	0	0	0
105373720	0	0	0	0
285116	177	142	139	137
57282	0	0	0	0
105373722	0	0	0	0
1803	0	0	0	0
100131604	0	0	1	0
101929532	0	0	0	0
2641	0	0	0	0
2191	0	0	0	0
105373724	0	0	0	0
64135	37	32	123	107
25801	10	10	11	13
90134	0	0	0	0
101929570	0	0	0	0
105373727	0	0	0	0
107985829	0	0	0	0
105373728	0	0	0	0
55137	210	234	266	270
107985957	0	1	0	0
2888	0	0	0	0
22837	359	278	313	362
100337591	3	0	2	1
101929633	0	0	0	0
151258	0	0	0	0
6328	0	0	0	0
6326	0	1	0	1
80034	0	1	0	2
2591	857	722	1030	1029
105373730	0	0	0	0
100506124	2	1	0	2
79809	194	162	157	165
100506134	1	1	0	1
102724058	0	0	0	0
6323	0	0	0	0
101929680	1	3	1	5
6335	1	1	2	5
6332	0	0	0	0
107985958	0	0	0	0
129446	0	0	0	0
100874011	0	0	0	0
8708	0	0	0	1
105616981	0	0	0	1
27347	795	717	940	863
107985959	0	3	0	1
105373733	0	0	0	0
105373734	0	0	0	0
102724081	2	0	0	1
253782	758	648	591	631
100616356	0	0	0	0
100861402	219	171	164	169
115677	13	21	17	11
57405	439	392	236	204
57818	0	0	0	0
8647	0	0	0	0
10170	0	0	2	0
4036	0	1	0	0
129880	1	0	0	1
10324	0	0	0	0
79675	353	276	247	235
9360	453	402	208	257
129881	9	13	5	5
493911	30	40	32	34
100526832	271	247	245	207
151230	263	240	236	202
6741	1598	1327	965	922
29081	696	639	572	532
109617017	2	0	6	3
130507	767	710	550	569
140469	5	3	7	1
105373735	0	0	0	0
101929753	0	0	0	0
100130256	0	0	0	0
101926913	5	2	6	5
440925	22	27	29	24
389058	14	13	25	17
285141	127	102	113	105
2571	618	562	493	438
26003	1867	1948	1783	1552
9874	739	642	529	574
107983995	0	0	2	1
105373737	2	0	0	3
79828	369	397	340	338
80067	387	403	371	321
79901	409	390	742	657
1781	1109	1131	831	831
8604	418	407	449	419
105373739	0	0	0	0
105373740	0	0	0	0
8520	1043	965	517	515
254042	162	142	102	86
1745	5	5	4	5
1746	4	15	12	16
104326193	0	1	2	4
105373741	0	0	0	0
107985960	1	4	0	0
105376738	0	0	0	0
105373742	0	0	0	0
3655	2507	2480	2363	2341
101929947	0	1	1	4
5163	502	478	643	582
91149	0	0	0	1
11069	0	2	6	2
51776	1038	1045	1303	1250
339751	123	91	159	128
105373743	0	0	0	0
83879	1508	1305	1079	914
105373744	0	0	0	0
107985961	25	33	15	14
105373745	0	0	0	0
6670	1376	1226	781	856
100128905	1	0	0	0
105373746	0	0	0	0
29789	2297	2123	1970	1706
285084	0	0	0	0
102724194	0	0	0	0
100131390	0	0	0	0
9541	180	139	153	141
79634	172	165	150	144
151556	30	15	40	29
105373748	2	3	1	5
7456	4	0	0	0
440926	336	304	212	217
1134	0	0	0	0
105373750	0	0	0	0
1123	159	125	136	120
1386	312	260	390	382
100126350	1	0	0	0
518	3060	3028	2098	1854
105373752	0	0	0	0
107985962	0	0	0	0
80856	414	414	357	367
107985830	0	0	0	0
344191	0	0	0	0
3239	0	0	0	1
3238	0	0	0	0
107985805	0	0	0	0
3237	0	0	0	0
3236	0	0	0	0
3235	0	0	0	0
100129455	0	0	0	0
3234	0	0	0	0
100506783	0	0	0	0
401021	0	0	0	0
406903	0	0	0	0
3233	0	0	0	0
3232	0	0	0	0
401022	0	0	0	0
102800310	0	0	0	0
3231	0	0	0	0
102465802	0	0	0	0
10651	569	531	475	392
100302142	0	0	0	0
105373754	0	0	0	0
375295	0	0	0	0
102724224	0	0	0	0
105369143	0	0	0	0
101929963	0	0	0	0
105373757	0	0	0	0
107985966	0	0	0	0
105373756	0	0	0	0
107985965	0	0	0	0
105373760	0	0	0	1
105373759	5	1	5	7
220988	6550	6303	3705	3915
100616394	336	318	175	165
4780	1148	1073	910	935
100422824	0	0	0	0
100130691	7	6	10	6
102465255	0	0	0	0
8540	1561	1413	843	838
105373762	1	1	1	0
150737	112	84	59	66
92104	57	54	48	38
50940	2	0	0	0
105373764	0	0	0	0
129831	139	138	83	103
114880	110	98	139	140
101927027	8	6	2	5
8575	681	648	486	522
494513	6	7	11	8
51661	36	40	43	44
65977	242	228	177	187
100506866	88	91	84	76
7273	383	373	280	276
101927055	0	0	0	0
285025	0	0	0	0
105373766	0	0	0	0
91404	217	190	179	161
151126	1	0	0	0
101927073	0	0	0	0
107985967	0	0	0	0
100302172	0	0	0	0
57703	459	337	209	212
105373767	0	0	0	0
105373768	0	0	0	0
105373769	0	0	0	0
105373770	0	0	0	0
101669767	0	0	0	0
105373771	0	0	0	0
105373772	2	0	5	0
10477	1024	963	696	614
107985831	0	0	0	0
101927156	0	0	0	0
100616213	0	0	0	0
3676	0	0	0	0
375298	0	0	0	0
4760	0	0	0	0
6744	2355	2262	1929	1964
151242	34	41	30	20
102724288	0	0	3	0
5136	0	1	1	0
101929976	0	0	0	0
54431	1331	1076	986	1035
2487	0	0	0	0
10787	2997	2735	2470	2485
142679	38	24	44	30
129401	315	312	179	178
105373774	9	3	3	4
105373775	0	0	0	0
105373777	0	0	0	0
102724340	0	0	0	0
105373776	0	0	0	0
100616305	0	0	0	0
107985968	0	0	0	0
105373779	0	0	0	0
105373780	0	0	0	0
91752	0	0	0	0
105373782	0	0	0	0
105373781	0	0	0	0
107985832	0	0	0	0
101927196	0	1	0	0
107985782	0	1	0	0
401024	19	19	17	11
107985781	2	2	1	3
107985783	0	0	0	0
101927217	0	0	4	4
105373785	10	4	6	9
55854	1210	1014	563	596
107985784	0	0	0	0
3685	636	576	751	660
165215	54	65	48	57
151112	0	0	0	0
105373786	1	1	0	0
10203	5	1	5	9
7035	1	3	0	0
105373788	0	0	0	0
104355152	0	0	0	0
51454	0	0	0	0
693146	0	0	0	0
105373790	0	0	0	0
116093	0	0	0	0
105373791	0	0	0	0
1281	0	0	0	2
100302219	0	0	0	0
100616324	0	0	0	0
100500837	0	0	0	0
1290	43	17	26	27
100422908	0	0	0	0
101927252	2	4	1	3
84128	1121	959	791	768
30061	0	0	0	0
54529	449	406	247	218
110599588	112	103	56	42
105373793	3	3	10	8
150709	36	31	36	29
64172	88	68	121	95
101409258	3	2	1	2
94101	547	499	316	333
5378	270	217	200	204
105373796	15	11	24	18
84281	6	3	1	2
105373795	0	0	0	0
2660	0	0	0	0
105373794	1	0	0	5
26275	363	273	207	247
3628	244	213	322	289
54842	557	542	595	619
105373802	4	7	12	7
100131211	342	297	275	278
105376748	47	40	38	25
4664	825	733	574	592
2744	1469	1231	1170	1036
6772	1537	1411	1277	1328
105373805	0	0	0	1
107985785	1	0	1	0
6775	0	1	1	2
105373804	0	0	0	0
4430	3449	3159	3346	3412
107985833	1	1	0	0
64859	559	465	439	446
105747689	5	0	2	13
105373811	0	0	0	0
105373812	0	0	0	0
729254	0	0	0	0
8436	0	1	1	0
23671	0	0	0	0
105373813	0	0	0	0
101927366	0	0	0	0
105376754	0	0	0	0
112268441	0	0	0	0
64002	0	0	0	0
107985969	0	0	0	1
105373815	0	0	1	1
101927406	0	0	0	0
105373816	0	0	0	0
105376755	0	0	0	0
101927431	0	0	0	0
105373817	1	0	0	0
105373818	0	0	0	0
57181	565	453	557	592
56171	2	2	4	2
107985972	0	0	0	0
105373819	0	0	0	0
9262	252	201	281	279
101927454	5	5	7	9
57520	5	2	6	7
101927482	0	0	1	0
105373822	0	0	0	0
105373821	0	0	0	0
105373823	0	0	0	0
284992	73	77	36	53
100130452	1	0	1	0
9330	866	780	645	593
401027	0	0	0	0
80055	272	232	282	260
91526	0	0	1	0
101927596	0	0	0	0
105373826	0	0	0	0
101927547	0	0	0	0
105373824	0	0	0	0
23451	3504	3142	2856	2973
80219	251	246	252	236
3329	8863	7980	4916	5007
106635540	289	221	129	148
100529241	1898	1805	1073	1023
3336	1623	1496	883	857
25843	473	418	273	239
130132	11	4	1	1
92935	546	515	271	291
66037	0	0	0	0
105373828	0	0	0	0
5334	0	0	0	1
101927619	0	0	0	0
105373831	0	0	0	0
105373830	0	0	0	0
23314	245	226	312	330
150538	1	0	1	1
101927641	0	0	0	0
348751	5	3	4	2
101927687	3	3	3	4
205327	300	282	214	202
129450	151	127	119	98
79568	403	430	303	275
105373833	0	0	0	0
26010	1720	1579	1578	1399
107985786	0	0	0	0
101927741	358	340	358	327
130535	264	230	255	218
151246	285	225	118	151
316	51	50	60	54
107161151	0	0	0	0
100507140	0	0	3	0
101927795	148	142	82	86
9689	4168	3661	2285	2454
1195	444	431	459	425
53938	207	156	202	208
60491	684	750	619	526
4999	674	596	515	455
105373835	52	39	33	33
285172	238	175	228	182
4709	571	493	424	335
105373836	2	2	6	9
8837	197	186	217	224
65072	17	12	20	14
843	98	99	93	116
841	192	170	182	173
130540	0	0	1	0
66008	599	570	423	431
55437	170	161	164	140
151254	0	0	0	0
65062	362	312	288	254
58538	1	3	1	5
57679	499	519	339	382
65061	49	61	83	76
8324	210	246	305	270
100652824	0	1	1	0
729224	0	0	2	0
7341	1167	1042	943	910
51602	1090	903	377	431
692110	0	0	1	1
109616995	3	6	1	2
100113392	0	0	1	0
692058	4	3	3	3
107985976	0	0	0	0
659	409	327	375	405
150864	93	72	121	119
130026	24	19	18	23
55759	650	620	643	561
79800	22	13	37	29
65065	285	277	384	369
57404	168	201	94	108
10152	1082	1018	1156	1052
65059	213	239	263	258
940	0	0	0	0
1493	0	0	0	0
101927840	0	0	0	0
29851	0	0	0	0
105373845	0	0	0	0
117583	46	45	51	38
8828	69	62	177	158
105373847	0	0	0	0
54891	375	343	347	370
105373848	0	0	0	0
4719	1355	1283	1363	1179
100329109	15	13	10	11
1933	3403	3122	3001	2735
26798	1	0	1	0
619569	4	6	0	2
2825	0	0	0	0
101669764	0	0	0	0
57683	137	124	117	143
8745	0	0	1	0
200726	0	0	0	0
391475	0	0	0	0
130752	2	1	2	2
22868	472	465	218	227
100423002	0	0	0	0
100422993	0	0	0	0
130749	24	27	12	13
8609	260	205	336	308
100423036	0	0	0	0
102465835	0	0	0	0
101927865	1	1	7	5
105373853	63	72	32	29
105373852	0	0	0	0
100302130	0	0	0	0
105373851	0	0	0	0
1385	388	386	389	345
151194	282	252	243	211
102724714	0	0	0	0
151195	451	403	402	396
7855	290	282	262	244
100616361	4	4	6	7
389072	76	76	159	147
105373854	0	0	1	0
100507443	0	0	0	0
1421	0	0	0	0
1420	28	32	34	15
1419	0	0	0	0
1418	0	0	0	0
389073	0	0	0	0
3417	2282	2039	2197	2054
100507475	4	1	11	7
200576	435	399	280	250
5746	0	0	0	0
105373855	0	0	0	0
101927960	0	0	0	0
105373857	0	0	0	0
105373856	0	0	0	0
4133	85	88	215	237
285175	0	0	0	0
6120	785	685	544	554
151050	90	79	75	92
101928020	4	0	1	0
112268429	0	0	0	0
107985977	0	0	0	0
33	0	0	0	0
4632	0	0	0	0
102724820	2	4	2	2
10314	562	550	441	448
1373	2	5	10	6
29034	0	0	0	0
107985978	0	0	0	0
2066	0	0	0	0
100313771	0	0	0	0
107985979	0	0	0	0
102725079	0	0	0	0
100616267	0	0	0	0
100616472	0	0	0	0
102725082	0	0	0	0
107985980	0	0	0	0
22807	79	63	77	83
105373863	0	0	0	0
105373864	0	0	0	0
107985981	0	2	0	0
100130451	0	0	0	0
79582	0	0	0	0
100616375	0	0	0	0
101928084	0	0	0	0
402117	0	0	0	0
100885780	0	0	0	0
580	314	283	179	194
101928103	0	0	0	0
109617008	0	0	0	0
26154	2	3	3	2
471	2402	2491	2128	1900
2335	2768	2873	2463	2168
112268430	49	42	34	33
105373868	0	1	0	0
102724849	0	0	0	0
102724861	0	0	2	0
646324	0	0	0	0
105373869	0	0	0	0
105373870	0	0	0	0
55686	226	247	189	160
55825	133	124	138	159
92691	5	6	8	8
7520	5861	5576	3878	3614
150967	124	128	34	24
57574	172	227	409	377
107985983	0	0	0	0
107985985	2	4	1	1
107985984	0	0	0	0
50485	295	280	437	342
100507554	108	111	73	60
6168	5102	4791	5305	4749
101928156	11	5	29	20
101928180	1	1	1	0
105373871	0	0	0	0
101928232	0	0	0	0
3485	0	0	0	0
3488	0	0	0	0
101928278	0	0	0	0
7141	0	0	0	0
105373876	0	0	0	0
101928327	0	0	0	0
105373874	0	0	0	0
105373873	0	0	0	0
105373872	0	0	0	0
105373877	0	0	0	1
729582	0	0	0	0
7145	53	68	49	67
109623482	0	0	0	0
102465485	0	0	0	0
105373878	0	1	1	0
285180	6	0	2	4
3580	0	0	0	0
3579	0	0	0	0
3577	4	1	6	7
